Id,UserId,Name,Date
621,10,Teacher,"2010-07-26 14:53:41"
622,191,Scholar,"2010-07-26 14:53:41"
624,71,Organizer,"2010-07-26 15:13:41"
625,98,Supporter,"2010-07-26 15:33:41"
626,61,Student,"2010-07-26 15:38:41"
627,217,Organizer,"2010-07-26 16:58:42"
628,59,Editor,"2010-07-26 17:48:41"
629,223,Scholar,"2010-07-26 18:28:41"
630,74,Commentator,"2010-07-26 18:38:41"
631,281,Autobiographer,"2010-07-26 19:13:41"
632,282,Autobiographer,"2010-07-26 19:13:41"
633,283,Supporter,"2010-07-26 19:18:41"
634,291,Supporter,"2010-07-26 19:23:41"
635,292,Autobiographer,"2010-07-26 19:23:41"
636,293,Autobiographer,"2010-07-26 19:23:41"
637,297,Autobiographer,"2010-07-26 19:28:41"
638,7,Student,"2010-07-26 19:33:41"
639,297,Supporter,"2010-07-26 19:33:42"
640,302,Supporter,"2010-07-26 19:33:42"
641,301,Autobiographer,"2010-07-26 19:33:42"
642,288,Teacher,"2010-07-26 19:38:42"
643,302,Critic,"2010-07-26 19:38:42"
644,308,Autobiographer,"2010-07-26 19:38:42"
645,302,Teacher,"2010-07-26 19:43:42"
646,310,Autobiographer,"2010-07-26 19:43:42"
648,311,Autobiographer,"2010-07-26 19:48:42"
650,316,Autobiographer,"2010-07-26 19:48:42"
652,305,Editor,"2010-07-26 19:58:42"
653,319,Supporter,"2010-07-26 20:03:42"
654,320,Autobiographer,"2010-07-26 20:03:42"
655,68,Scholar,"2010-07-26 20:03:42"
656,319,Teacher,"2010-07-26 20:08:42"
658,236,Teacher,"2010-07-26 20:13:42"
659,280,Supporter,"2010-07-26 20:13:42"
660,284,Supporter,"2010-07-26 20:13:42"
661,325,Autobiographer,"2010-07-26 20:13:42"
662,326,Autobiographer,"2010-07-26 20:13:42"
663,159,"Nice Answer","2010-07-26 20:18:42"
665,190,"Citizen Patrol","2010-07-26 20:23:42"
667,329,Autobiographer,"2010-07-26 20:23:42"
668,327,Student,"2010-07-26 20:33:42"
669,334,Autobiographer,"2010-07-26 20:33:42"
670,334,Supporter,"2010-07-26 20:58:42"
671,339,Autobiographer,"2010-07-26 20:58:42"
672,340,Autobiographer,"2010-07-26 21:03:42"
673,288,Supporter,"2010-07-26 21:13:42"
674,344,Autobiographer,"2010-07-26 21:13:42"
675,279,Teacher,"2010-07-26 21:18:42"
676,346,Supporter,"2010-07-26 21:18:42"
677,346,Autobiographer,"2010-07-26 21:18:42"
678,351,Autobiographer,"2010-07-26 21:38:42"
679,71,Commentator,"2010-07-26 21:38:42"
680,353,Supporter,"2010-07-26 21:48:42"
681,354,Autobiographer,"2010-07-26 21:48:42"
682,305,"Peer Pressure","2010-07-26 22:03:42"
683,357,Autobiographer,"2010-07-26 22:08:42"
684,333,Student,"2010-07-26 22:23:42"
685,362,Autobiographer,"2010-07-26 22:38:42"
686,362,Critic,"2010-07-26 22:43:42"
687,72,Editor,"2010-07-26 22:53:42"
688,173,Scholar,"2010-07-26 23:23:42"
689,72,Student,"2010-07-26 23:28:42"
690,174,Scholar,"2010-07-27 00:08:42"
691,89,Commentator,"2010-07-27 00:13:43"
692,352,Teacher,"2010-07-27 00:28:43"
693,371,Autobiographer,"2010-07-27 00:28:43"
694,357,Supporter,"2010-07-27 00:33:43"
695,373,Autobiographer,"2010-07-27 00:48:43"
696,375,Autobiographer,"2010-07-27 01:33:43"
698,5,"Nice Answer","2010-07-27 01:48:43"
699,382,Autobiographer,"2010-07-27 01:53:43"
700,383,Autobiographer,"2010-07-27 01:58:43"
701,384,Autobiographer,"2010-07-27 02:03:43"
702,386,Autobiographer,"2010-07-27 02:08:43"
703,378,Teacher,"2010-07-27 02:13:43"
704,389,Supporter,"2010-07-27 02:28:43"
705,391,Autobiographer,"2010-07-27 02:38:44"
706,188,Teacher,"2010-07-27 02:43:44"
707,391,Supporter,"2010-07-27 02:43:44"
708,392,Supporter,"2010-07-27 02:48:44"
709,392,Autobiographer,"2010-07-27 02:48:44"
710,393,Autobiographer,"2010-07-27 02:48:44"
711,395,Autobiographer,"2010-07-27 02:58:44"
712,395,Supporter,"2010-07-27 03:03:44"
713,396,Autobiographer,"2010-07-27 03:03:44"
714,352,Supporter,"2010-07-27 03:13:44"
715,398,Autobiographer,"2010-07-27 03:13:44"
716,399,Autobiographer,"2010-07-27 03:23:44"
718,401,Autobiographer,"2010-07-27 03:38:44"
719,196,Promoter,"2010-07-27 05:18:44"
720,408,Autobiographer,"2010-07-27 05:38:44"
721,339,Supporter,"2010-07-27 06:13:44"
722,159,Cleanup,"2010-07-27 06:43:44"
723,410,Autobiographer,"2010-07-27 06:53:44"
724,411,Supporter,"2010-07-27 07:03:44"
725,412,Supporter,"2010-07-27 07:03:44"
726,411,Autobiographer,"2010-07-27 07:03:44"
727,412,Autobiographer,"2010-07-27 07:03:45"
728,88,"Nice Answer","2010-07-27 07:03:45"
729,413,Supporter,"2010-07-27 07:13:44"
730,413,Autobiographer,"2010-07-27 07:13:44"
731,414,Autobiographer,"2010-07-27 07:13:44"
732,223,Self-Learner,"2010-07-27 07:18:44"
734,417,Supporter,"2010-07-27 07:53:44"
735,424,Autobiographer,"2010-07-27 08:18:44"
736,426,Autobiographer,"2010-07-27 08:28:44"
737,432,Autobiographer,"2010-07-27 08:53:44"
738,435,Autobiographer,"2010-07-27 09:13:44"
739,5,Beta,"2010-07-27 09:13:44"
740,8,Beta,"2010-07-27 09:13:44"
741,13,Beta,"2010-07-27 09:13:44"
742,22,Beta,"2010-07-27 09:13:44"
743,23,Beta,"2010-07-27 09:13:44"
744,24,Beta,"2010-07-27 09:13:44"
745,25,Beta,"2010-07-27 09:13:44"
747,30,Beta,"2010-07-27 09:13:44"
748,36,Beta,"2010-07-27 09:13:44"
749,39,Beta,"2010-07-27 09:13:44"
750,41,Beta,"2010-07-27 09:13:44"
751,46,Beta,"2010-07-27 09:13:44"
752,54,Beta,"2010-07-27 09:13:44"
753,55,Beta,"2010-07-27 09:13:44"
754,56,Beta,"2010-07-27 09:13:45"
755,59,Beta,"2010-07-27 09:13:45"
756,61,Beta,"2010-07-27 09:13:45"
757,62,Beta,"2010-07-27 09:13:45"
758,68,Beta,"2010-07-27 09:13:45"
759,69,Beta,"2010-07-27 09:13:45"
760,71,Beta,"2010-07-27 09:13:45"
761,74,Beta,"2010-07-27 09:13:45"
762,80,Beta,"2010-07-27 09:13:45"
763,81,Beta,"2010-07-27 09:13:45"
764,87,Beta,"2010-07-27 09:13:45"
765,88,Beta,"2010-07-27 09:13:45"
766,89,Beta,"2010-07-27 09:13:45"
767,90,Beta,"2010-07-27 09:13:45"
768,114,Beta,"2010-07-27 09:13:45"
769,128,Beta,"2010-07-27 09:13:45"
770,142,Beta,"2010-07-27 09:13:46"
771,144,Beta,"2010-07-27 09:13:46"
772,154,Beta,"2010-07-27 09:13:46"
773,158,Beta,"2010-07-27 09:13:46"
774,159,Beta,"2010-07-27 09:13:46"
775,173,Beta,"2010-07-27 09:13:46"
776,174,Beta,"2010-07-27 09:13:46"
777,183,Beta,"2010-07-27 09:13:46"
778,187,Beta,"2010-07-27 09:13:46"
779,190,Beta,"2010-07-27 09:13:46"
780,191,Beta,"2010-07-27 09:13:47"
781,196,Beta,"2010-07-27 09:13:47"
782,199,Beta,"2010-07-27 09:13:47"
783,210,Beta,"2010-07-27 09:13:47"
784,211,Beta,"2010-07-27 09:13:47"
785,215,Beta,"2010-07-27 09:13:47"
786,217,Beta,"2010-07-27 09:13:47"
787,223,Beta,"2010-07-27 09:13:47"
788,226,Beta,"2010-07-27 09:13:47"
790,240,Beta,"2010-07-27 09:13:47"
791,247,Beta,"2010-07-27 09:13:47"
792,251,Beta,"2010-07-27 09:13:47"
793,252,Beta,"2010-07-27 09:13:47"
794,253,Beta,"2010-07-27 09:13:47"
795,256,Beta,"2010-07-27 09:13:47"
796,260,Beta,"2010-07-27 09:13:47"
797,266,Beta,"2010-07-27 09:13:47"
798,270,Beta,"2010-07-27 09:13:47"
799,127,Organizer,"2010-07-27 09:18:44"
800,434,Supporter,"2010-07-27 09:18:44"
801,339,Teacher,"2010-07-27 09:38:44"
803,438,Autobiographer,"2010-07-27 09:38:44"
804,127,Teacher,"2010-07-27 09:48:44"
806,438,Supporter,"2010-07-27 09:58:44"
807,441,Autobiographer,"2010-07-27 09:58:44"
808,442,Teacher,"2010-07-27 10:33:44"
809,59,Teacher,"2010-07-27 10:53:44"
810,59,Scholar,"2010-07-27 10:58:44"
811,444,Autobiographer,"2010-07-27 11:08:44"
812,203,Supporter,"2010-07-27 11:28:44"
813,438,Teacher,"2010-07-27 11:43:44"
814,449,Teacher,"2010-07-27 12:18:44"
815,442,Editor,"2010-07-27 12:33:44"
816,130,Student,"2010-07-27 12:38:44"
817,447,Editor,"2010-07-27 12:43:44"
818,452,Autobiographer,"2010-07-27 12:53:44"
819,455,Autobiographer,"2010-07-27 12:53:44"
820,455,Supporter,"2010-07-27 12:58:44"
821,457,Autobiographer,"2010-07-27 12:58:44"
822,159,"Nice Answer","2010-07-27 12:58:44"
823,460,Autobiographer,"2010-07-27 13:13:44"
824,461,Supporter,"2010-07-27 13:18:44"
825,462,Autobiographer,"2010-07-27 13:18:44"
826,460,Student,"2010-07-27 13:23:44"
827,445,Student,"2010-07-27 13:28:44"
828,447,Teacher,"2010-07-27 13:33:44"
829,334,Teacher,"2010-07-27 13:38:44"
831,465,Autobiographer,"2010-07-27 13:48:44"
832,460,Scholar,"2010-07-27 13:53:44"
833,463,Student,"2010-07-27 13:58:44"
834,172,Teacher,"2010-07-27 14:03:44"
835,467,Supporter,"2010-07-27 14:13:44"
836,434,Teacher,"2010-07-27 14:18:44"
837,460,Teacher,"2010-07-27 14:18:44"
838,442,Supporter,"2010-07-27 14:18:44"
839,460,Editor,"2010-07-27 14:23:44"
840,447,Supporter,"2010-07-27 14:23:44"
841,460,Supporter,"2010-07-27 14:28:44"
842,468,Autobiographer,"2010-07-27 14:38:44"
843,339,Editor,"2010-07-27 14:48:44"
844,469,Supporter,"2010-07-27 14:53:44"
845,469,Autobiographer,"2010-07-27 14:53:44"
846,472,Autobiographer,"2010-07-27 15:03:44"
848,247,Commentator,"2010-07-27 15:08:45"
849,247,Scholar,"2010-07-27 15:13:44"
851,463,Supporter,"2010-07-27 15:28:44"
852,476,Student,"2010-07-27 15:33:44"
853,257,Teacher,"2010-07-27 15:38:44"
854,483,Autobiographer,"2010-07-27 15:43:44"
855,266,Scholar,"2010-07-27 15:48:44"
857,367,Teacher,"2010-07-27 16:13:44"
858,292,Supporter,"2010-07-27 16:13:45"
859,488,Autobiographer,"2010-07-27 16:23:45"
860,368,Teacher,"2010-07-27 16:38:44"
862,300,Teacher,"2010-07-27 16:43:44"
863,488,Editor,"2010-07-27 17:08:44"
864,492,Autobiographer,"2010-07-27 17:13:44"
865,491,Teacher,"2010-07-27 17:18:44"
866,493,Supporter,"2010-07-27 17:18:45"
867,488,Supporter,"2010-07-27 17:23:44"
868,494,Teacher,"2010-07-27 17:28:44"
869,279,Supporter,"2010-07-27 17:28:44"
870,480,Scholar,"2010-07-27 17:28:44"
871,495,Teacher,"2010-07-27 17:58:44"
872,319,"Nice Answer","2010-07-27 17:58:45"
874,292,Critic,"2010-07-27 18:08:45"
875,480,Student,"2010-07-27 18:38:44"
876,30,Student,"2010-07-27 18:43:44"
877,172,Editor,"2010-07-27 19:13:45"
878,504,Autobiographer,"2010-07-27 19:13:45"
879,485,Editor,"2010-07-27 19:28:45"
880,503,Student,"2010-07-27 19:38:45"
881,498,Student,"2010-07-27 19:53:46"
882,8,Organizer,"2010-07-27 19:53:46"
883,506,Autobiographer,"2010-07-27 19:53:46"
885,509,Autobiographer,"2010-07-27 20:28:47"
886,509,Supporter,"2010-07-27 20:33:46"
887,18,Scholar,"2010-07-27 20:38:46"
888,506,Editor,"2010-07-27 20:43:46"
889,333,Supporter,"2010-07-27 20:43:46"
890,333,Scholar,"2010-07-27 20:43:47"
892,510,Autobiographer,"2010-07-27 21:03:46"
893,512,Autobiographer,"2010-07-27 21:13:46"
894,445,Autobiographer,"2010-07-27 21:18:46"
895,279,Critic,"2010-07-27 22:08:47"
896,511,Teacher,"2010-07-27 22:13:47"
897,516,Autobiographer,"2010-07-27 22:48:47"
898,517,Autobiographer,"2010-07-27 22:48:47"
899,481,Teacher,"2010-07-27 22:53:47"
900,501,Scholar,"2010-07-27 23:03:47"
901,520,Autobiographer,"2010-07-27 23:53:47"
902,506,Student,"2010-07-27 23:58:47"
903,520,Supporter,"2010-07-27 23:58:47"
904,30,Scholar,"2010-07-28 00:08:47"
905,257,Supporter,"2010-07-28 01:03:48"
906,401,Teacher,"2010-07-28 01:18:50"
907,455,Student,"2010-07-28 01:28:52"
908,524,Autobiographer,"2010-07-28 01:33:52"
909,364,Teacher,"2010-07-28 01:48:52"
910,287,Supporter,"2010-07-28 01:48:52"
911,292,Student,"2010-07-28 02:43:53"
912,527,Autobiographer,"2010-07-28 03:53:54"
913,529,Autobiographer,"2010-07-28 04:38:54"
914,251,Scholar,"2010-07-28 04:38:54"
915,501,Editor,"2010-07-28 05:23:54"
916,163,Teacher,"2010-07-28 06:18:54"
917,531,Student,"2010-07-28 06:38:54"
918,530,Teacher,"2010-07-28 06:43:54"
919,520,Student,"2010-07-28 06:53:54"
920,163,Supporter,"2010-07-28 07:13:54"
921,34,Editor,"2010-07-28 07:58:54"
922,539,Supporter,"2010-07-28 09:33:54"
923,368,Supporter,"2010-07-28 09:38:54"
924,81,"Nice Answer","2010-07-28 09:38:54"
925,476,Scholar,"2010-07-28 10:03:54"
926,482,Teacher,"2010-07-28 10:08:54"
927,541,Student,"2010-07-28 10:08:54"
928,81,Critic,"2010-07-28 10:08:54"
929,542,Autobiographer,"2010-07-28 10:08:54"
930,495,Editor,"2010-07-28 11:38:54"
931,445,Supporter,"2010-07-28 11:38:54"
932,543,Autobiographer,"2010-07-28 11:43:54"
933,488,Scholar,"2010-07-28 12:18:54"
934,546,Autobiographer,"2010-07-28 12:43:53"
935,546,Supporter,"2010-07-28 12:53:53"
936,547,Autobiographer,"2010-07-28 12:53:53"
938,247,Editor,"2010-07-28 13:13:54"
939,247,Critic,"2010-07-28 13:13:54"
940,439,Teacher,"2010-07-28 13:18:53"
941,546,"Peer Pressure","2010-07-28 13:33:53"
942,547,Student,"2010-07-28 14:03:54"
943,527,Supporter,"2010-07-28 14:18:54"
944,452,Supporter,"2010-07-28 14:23:54"
945,549,Teacher,"2010-07-28 14:33:53"
946,284,Student,"2010-07-28 14:43:54"
947,553,Autobiographer,"2010-07-28 14:53:54"
949,442,Autobiographer,"2010-07-28 15:28:54"
950,556,Autobiographer,"2010-07-28 15:28:54"
951,174,Commentator,"2010-07-28 16:03:54"
952,486,Supporter,"2010-07-28 16:23:54"
953,287,Teacher,"2010-07-28 16:43:54"
954,215,Scholar,"2010-07-28 16:53:54"
955,445,Scholar,"2010-07-28 16:58:54"
956,559,Autobiographer,"2010-07-28 17:08:54"
957,559,Student,"2010-07-28 17:28:54"
959,287,Editor,"2010-07-28 17:53:55"
961,520,Scholar,"2010-07-28 18:03:55"
962,319,Student,"2010-07-28 18:18:55"
963,511,Editor,"2010-07-28 18:38:55"
964,85,Scholar,"2010-07-28 19:08:55"
965,89,Scholar,"2010-07-28 19:13:55"
966,560,Student,"2010-07-28 19:23:55"
967,564,Autobiographer,"2010-07-28 19:23:55"
968,559,Scholar,"2010-07-28 19:23:55"
969,511,Supporter,"2010-07-28 19:43:55"
970,495,Supporter,"2010-07-28 21:08:55"
971,485,Supporter,"2010-07-28 22:18:56"
972,223,"Nice Question","2010-07-28 22:23:56"
973,511,Student,"2010-07-28 23:08:56"
975,573,Autobiographer,"2010-07-28 23:58:56"
978,575,Autobiographer,"2010-07-29 00:48:56"
979,561,Teacher,"2010-07-29 01:48:59"
981,577,Autobiographer,"2010-07-29 01:58:59"
982,74,"Nice Question","2010-07-29 01:58:59"
983,578,Autobiographer,"2010-07-29 02:23:59"
984,183,Scholar,"2010-07-29 02:23:59"
985,513,Student,"2010-07-29 02:28:59"
986,30,Editor,"2010-07-29 02:48:59"
989,582,Autobiographer,"2010-07-29 06:39:01"
990,582,Supporter,"2010-07-29 06:44:01"
992,586,Autobiographer,"2010-07-29 09:49:05"
993,438,Editor,"2010-07-29 10:34:05"
994,589,Autobiographer,"2010-07-29 11:19:05"
995,590,Autobiographer,"2010-07-29 11:49:05"
996,566,Teacher,"2010-07-29 11:54:05"
997,438,Student,"2010-07-29 11:54:05"
998,582,Student,"2010-07-29 11:54:05"
999,591,Autobiographer,"2010-07-29 12:19:05"
1000,593,Autobiographer,"2010-07-29 12:49:05"
1001,594,Autobiographer,"2010-07-29 12:54:05"
1002,57,Teacher,"2010-07-29 13:04:05"
1003,596,Autobiographer,"2010-07-29 13:24:06"
1004,566,Supporter,"2010-07-29 13:34:05"
1007,419,Teacher,"2010-07-29 16:04:08"
1008,582,Scholar,"2010-07-29 16:09:10"
1009,99,Scholar,"2010-07-29 16:29:10"
1010,317,Teacher,"2010-07-29 17:14:10"
1011,503,Scholar,"2010-07-29 17:19:10"
1012,606,Autobiographer,"2010-07-29 17:59:10"
1013,506,Teacher,"2010-07-29 18:09:10"
1014,559,Supporter,"2010-07-29 18:09:10"
1015,549,Supporter,"2010-07-29 18:49:10"
1016,608,Student,"2010-07-29 18:59:10"
1017,315,Teacher,"2010-07-29 20:04:10"
1018,506,Supporter,"2010-07-29 20:49:10"
1019,613,Autobiographer,"2010-07-29 21:09:10"
1020,482,Autobiographer,"2010-07-29 21:34:10"
1021,614,Teacher,"2010-07-29 22:29:14"
1022,438,Scholar,"2010-07-29 23:34:23"
1023,615,Autobiographer,"2010-07-29 23:59:23"
1024,11,Teacher,"2010-07-30 02:49:23"
1025,25,Editor,"2010-07-30 03:49:24"
1027,614,Student,"2010-07-30 08:49:28"
1028,618,Autobiographer,"2010-07-30 08:54:28"
1029,531,Teacher,"2010-07-30 09:14:28"
1030,108,Student,"2010-07-30 11:49:31"
1031,66,Organizer,"2010-07-30 11:49:31"
1032,614,Supporter,"2010-07-30 13:49:31"
1033,168,Editor,"2010-07-30 15:19:32"
1034,168,Student,"2010-07-30 16:49:32"
1036,92,Editor,"2010-07-30 19:09:32"
1037,25,Autobiographer,"2010-07-30 19:24:32"
1038,453,Student,"2010-07-30 19:59:32"
1039,284,Scholar,"2010-07-30 19:59:32"
1041,626,Autobiographer,"2010-07-30 21:19:33"
1042,461,Editor,"2010-07-31 00:24:33"
1043,629,Autobiographer,"2010-07-31 03:44:34"
1044,541,"Nice Question","2010-07-31 05:24:35"
1046,603,Teacher,"2010-07-31 10:39:37"
1047,364,Supporter,"2010-07-31 10:39:37"
1048,631,Autobiographer,"2010-07-31 11:24:37"
1049,446,Supporter,"2010-07-31 13:04:37"
1050,339,Student,"2010-07-31 14:54:42"
1051,353,Student,"2010-07-31 15:04:42"
1052,632,Supporter,"2010-07-31 15:34:43"
1053,190,Self-Learner,"2010-07-31 15:39:43"
1054,601,Teacher,"2010-07-31 17:54:43"
1055,353,Scholar,"2010-07-31 18:19:43"
1057,493,Editor,"2010-07-31 19:09:43"
1058,493,Teacher,"2010-07-31 19:29:43"
1059,634,Student,"2010-07-31 21:44:49"
1060,87,Critic,"2010-08-01 02:54:53"
1061,638,Teacher,"2010-08-01 03:19:53"
1062,251,Commentator,"2010-08-01 03:19:53"
1063,640,Autobiographer,"2010-08-01 09:14:54"
1064,89,"Nice Question","2010-08-01 09:59:54"
1065,339,Scholar,"2010-08-01 10:09:54"
1066,123,Supporter,"2010-08-01 10:29:54"
1067,87,Commentator,"2010-08-01 10:34:54"
1068,282,Supporter,"2010-08-01 11:24:55"
1069,603,Editor,"2010-08-01 12:04:55"
1070,642,Student,"2010-08-01 12:29:55"
1071,642,Editor,"2010-08-01 12:34:55"
1072,643,Autobiographer,"2010-08-01 13:24:55"
1073,72,Scholar,"2010-08-01 14:14:55"
1074,643,Teacher,"2010-08-01 14:44:55"
1075,642,Scholar,"2010-08-01 14:44:55"
1077,643,Supporter,"2010-08-01 16:39:55"
1078,368,Student,"2010-08-01 16:49:55"
1079,39,Organizer,"2010-08-01 16:49:55"
